source	time	person	location	organization	miscellaneous
emptywheel	2014-01-29T00:00:00	john bates|judge sharon coleman|charlie savage|dianne feinstein|spencer ackerman|daoud|adel daoud	california|chicago	fbi|fisa application|sixth amendment|youtube|cronic|anders	fisa
emptywheel	2014-01-29T00:00:00	joe lieberman|kofi annan|john barrasso|ernesto zedillo|nelson mandela|lieberman|ahtisaari|lindsey graham|desmond tutu|graham|three amigos|john mccain|annan	tehran|iran|finland martti|kabul|afghanistan|mexico|geneva|parwarn prison|south carolina	foreign ministry|u.s. congress|zedillo|new york times|un|the elders|washington post|un general assembly|mehr news|barrasso|united nations|bilateral security agreement	iranian|elders
emptywheel	2014-01-28T00:00:00	abdul satar khawasi|karzai| anyone|hamid karzai|khawasi	parwan|wazghar|afghanistan|iraq	washington post|taliban|times|ghorband district|new york times|bilateral security agreement	afghans|afghan|western|anti-american
emptywheel	2014-01-27T00:00:00	five eyes|glenn greenwald|barack obama	canada	first amendment|fisa amendments act|nsa|nbc|eo|nyt|fisc|gchq|gchq and csec|section	fisc-overseen|section 215|guardian|angry birds
emptywheel	2014-01-27T00:00:00	shon hopwood|glass|stephen glass	george|new republic|california|state	review department|california supreme court|california bar|state bar court review department|see hall v. committee of bar examiners|california state bar	bar committee
emptywheel	2014-01-27T00:00:00	rovio|saara bergstr�_m|millennial media|angry bird	uk	zynga|nsa|activision|national security agency ξ|angry birds	gchq
emptywheel	2014-01-27T00:00:00	osama|imran khan|raymond davis|hamid karzai|sharif|aziz|sartaj aziz|khan|nawaz sharif|kerry|osama bin laden|john kerry	pakistan|afghanistan	state department|taliban|al qaeda|times|shamsi|shamsi air base|new york times|bilateral security agreement	pakistani|afghan
emptywheel	2014-01-26T00:00:00	hayden|paul wolfowitz|mike mukasey|wainstein|michael hayden|cia director|steven bradbury|eli lake|mukasey|eric edelman|kollar-kotelly|joel brenner|bradbury|michael mukasey|stewart baker|michael chertoff|colleen kollar-kotelly|mike pompeo	defense|snowden's|trap	protect america act|nsa|nsa director|national security|doj criminal|ks representative|cia|eo|house intelligence| director|doj|ip|ct czar	internet-protocol|ken wainstein|categories|internet
emptywheel	2014-01-26T00:00:00	hakimullah mehsud|chaudhry nisar|nawaz sharif|shia|nisar|baloch|abdul malik baloch|sharif	pakistan|iran|mastung|taftan|quetta|dalbandin|balochistan|quetta international airport|chagai|taftan town	ttp|frontier corps|government of balochistan|reuters|lashkar-e-jhangvi	sunni|frontier corps ig
emptywheel	2014-01-25T00:00:00	theresa shea|james clapper|edward snowden	iran|nsa	nsa ξ|once nsa|nsa's signals intelligence division|u.s. government|reasonable articulable suspicion|nsa's|ras	internet
emptywheel	2014-01-22T00:00:00	ted cruz|flynn|doug lamborn|clapper|james clapper|michael flynn|jane mayer|director|mike rogers|edward snowden	russia|north korea|debate|moscow|north|south korea	senate armed services committee|obama administration|defense department|intelligence community|department of defense|clown show|dia|defense intelligence agency	russians
emptywheel	2014-01-22T00:00:00	mcchrystal|michael hastings|al sharpton|stanley mcchrystal|david|robert caruso|gareth porter|caruso	pentagon|afghanistan	the journal|mr. obama|reuters|morning joe|bsa|wall street journal|petraeus	afghans|twitter|afghan
emptywheel	2014-01-21T00:00:00	perry|batson|abbott|abbot|abbott laboroatories|steve reinhardt	alabama|j.e.b.|kentucky	equal protection clause|gsk|ninth circuit|supreme court|smithkline beecham corp	u.s. 79|hiv
emptywheel	2014-01-21T00:00:00	steven aftergood	pakistan|ic|saudi arabia	fisa amendments act|cp|defense science board|isr|national security agency	ξ
emptywheel	2014-01-21T00:00:00	zafar dall|nawaz sharif|mir ali|sardar zulfikar	pakistan|bannu|razmak|north waziristan|rawilpindi|rawalpindi	ghq. police|bannu parade ground|taliban|the express tribune|pakistan air force|district coordination officer sajid|fc|sho of ra bazaar|pakistani air force|ttp|general headquarters|national logistics cell|frontier corps|ra bazaar	hiace|pakistani
emptywheel	2014-01-20T00:00:00	private search|edgar|tim edgar|felten|seny kamara|ed felten|evil	useable|austin powers|secure	senate select committee|nsa|sigint|ieee security|data integrity analysts|microsoft researchpoints|br	br fisa
emptywheel	2014-01-20T00:00:00	salehi|ali akbar salehi|fredrik dahl|thomas erdbrink|dahl	tehran|iran|natanz|israel	reuters|massachusetts institute of technology|agency|international atomic energy agency|atomic energy organization of iran|atomic energy organization|pfep|iaea|state department|pilot fuel enrichment plant|ffep|fordow fuel enrichment plant|the washington post|fordow|u.n.|united nations| today	islamic|western
emptywheel	2014-01-18T00:00:00	brady|peyton manning|beautiful day|legarrette blount|otto graham|anquan boldin|pattie santos|bart starr|demaryius thomas|knowshon moreno|yeah|russell wilson|bud light|eric decker|david laflamme|tom brady|von miller|joe montana|julius thomas|vernon davis|percy harvin|manning|white bird|bill bel|laflamme	welker|new england|seattle|colorado|denver|carroll|harbaugh|pats|san francisco	nfc championship game|kap|broncos|qb	squawks|niners|wheelhouse|nfc championship
emptywheel	2014-01-17T00:00:00	bush's|effectively obama|yoo|chief executive|john yoo	chief	president obama's presidential policy directive|eo|apnsa	executive
emptywheel	2014-01-17T00:00:00	queen elizabeth|angela merkel|president truman|patton|revere|does obama|paul revere	europe|vietnam war|boston|east germany|soviet union|homeland	"nsa|obama administration|america's|iron curtain|civil war , union|patriot act|national security agency| the sons of liberty"	world war ii|republic|british|soviet|brits|japanese|cold war|internet|constitution
emptywheel	2014-01-17T00:00:00	paul revere	china	brits|section	british
emptywheel	2014-01-17T00:00:00	ali gharib|david albright|robert menendez|menendez|daryl g. kimball|albright	iran	institute for science and international security|times|international security|institute for science|new york times|arms control association	gharib
emptywheel	2014-01-16T00:00:00	metacontent'	uk	nsa|tying|tying emails|sim|prefer|the guardian|gchq	guardian
emptywheel	2014-01-16T00:00:00	mullah zabara|johnny walker|jeremy scahill|scahill|anwar al-awlaki	somalia|afghanistan	corporate store|heineken|eo|best documentary oscar|dirty wars	yemenis|afghans|yemeni
emptywheel	2014-01-16T00:00:00	karzai|hamid karzai|aziz ahmad zaki	wazghar valley|parwan|kabul|afghanistan|bagram airfield|ghorband	taliban|washington post|post|special operations|u.s. special forces|international security assistance force|special operations kandak|afghan national security forces|isaf|bilateral security agreement	afghans|afghan|us-trained|afghan-led
emptywheel	2014-01-15T00:00:00	foster|eric foster	charleston|ohio|west virginia|pennsylvania|south charleston	s material safety data sheet|west virginia american water|american water|mchm|elk river|freedom industries|msds	galtian
emptywheel	2014-01-14T00:00:00	caroline krass|goldsmith|holder|krass|wyden|eric holder|john brennan|jack goldsmith|ron wyden|yoo|jay bybee|john yoo	olc	bush administration|intelligence community|justice department|fourth amendment|cia|office of legal counsel	attorney general
emptywheel	2014-01-14T00:00:00	richard blumenthal|mike morell|smith|blumenthal	maryland	senate judiciary committee|nsa review group|supreme court	constitution
emptywheel	2014-01-13T00:00:00	rossman|abdulmutallab|awlaki|umar farouk abdulmutallab|mckeague|allahu akbar|judge nancy edmunds|edmunds|chambers|v. henderson|ramzi bin al-shibh|judge david mckeague|travis rossman|miller	ghana|england|drope|amsterdam|yemen|michigan hospital|pate	standby counsel anthony chamber|sixth circuit|fifth amendment|imam anwar awlaki|the circuit|rule|circuit|university of|university of michigan	nigerian|yemeni|dzhokhar tsarnaev
emptywheel	2014-01-13T00:00:00	robert menendez|kerry|john kerry	iran|geneva	washington post|joint plan of action|international atomic energy agency	iranian
emptywheel	2014-01-13T00:00:00	john miller|joe|target b|stephen benitez|identifier|benitez|sam	somalia|dallas|pr	fbi|nsa|target b.|eo|br|section	ras-approved|minutes|target
emptywheel	2014-01-12T00:00:00	talbot|richard leon|jesus|abraham|leon|margaret talbot|muhammad|moses|project minaret|edward snowden	guantanamo|michigan|afghanistan|iraq war|baghdad|detroit|iraq|middle east	nsa|america's muslim|muslim ξ ummah ξ|sigint|muslim student association|cointelpro|national security agency|fbi|fisa court|u.s. district court|communism's'|mary	african-american|muslim|almost-orwellian|new yorker|fisc-approved|american muslim|n.s.a.
emptywheel	2014-01-11T00:00:00	steve smith|deion branch|drew brees|peyton manning|peyton|robert mathis|peyton's head|michael crabtree|anquan boldin|andrew luck|kap'|adam vinatieri|russell wilson|philip rivers|tom brady	who says|seattle	brady's|colts|short' men can|pats|qb|rivers' bolo|niners'	brady|broncos|saints|panthers
emptywheel	2014-01-10T00:00:00	julian sanchez|comey|jim comey|josh gerstein|mcclatchy|politico	wsj	fbi director|national security letter|foreign intelligence surveillance court|nsa review group|recommendation|review group recommendation|review group's nsl|section|fbi|npr|national security letters|nsls. recommendation|ap|review group|nsl	nsls
emptywheel	2014-01-10T00:00:00	karzai|graham|john mccain|hamid karzai|lindsey graham	kabul|afghanistan	washington post|new york times|nato|bilateral security agreement	afghan
emptywheel	2014-01-09T00:00:00	osama|ted ullyot|aram roston|jack goldsmith|techniques|janat gul|preston|qaeda operative|hassan ghul|khalid sheikh mohammed|abu zubaydah|abu musab|ghul|mark udall|gul|jim comey|udall|hassan|stephen preston	cia|high value	senate intelligence committee torture report|cat|olc|senate report|assistant general counsel|detainee treatment act|bybee memo|cia acting general counsel|office of legal counsel|interrogation of high value|convention against torture|assistant attorney general| representations|central intelligence agency|acting director of central intelligence|war crimes act|combined use of certain techniques|intelligence|common article|cia ig report|qaeda detainee|janat|geneva conventions|central intelligence agency detention facilities|memorandum regarding application|department of justice|qaeda detainees|senate torture report|us efforts grinding down|ap|cia directorate of intelligence|certain techniques|doj|torture report	combined memo|qaeda|memorandum regarding interrogation|cat memo|u.s.c.|combined
emptywheel	2014-01-09T00:00:00	hassan ghul|hasan ghul|dianne feinstein|aram roston|ghul|david headley|ray davis|carl levin|roston|anwar al-awlaki	pakistan	isi|bin laden|hassal ghul|ap|al qaeda|inter-service intelligence	pakistanis|pakistani
emptywheel	2014-01-08T00:00:00	george h.w. bush|andrew|judge roll|giffords|jared lee loughner|john roll|john|andrew cohen|loughner|roll|gabby giffords|john's|jared loughner|gabby|catalina footlills|congresswoman gabby giffords	yuma|arizona district|saturday mass|ina|arizona|tucson|phoenix|united states courthouse	pima county attorney barb lawall|federal district court|congresswoman|chief judge|court of appeals|oracle roads|oracle|federal court district|safeway|cbs news|obama white house|john m. roll|district|safeway supermarket	corner|corner'|southern division
emptywheel	2014-01-08T00:00:00	michael isikoff|isikoff|brennan|baraa shiban|shiban	yemen	jsoc|aqap|ministry of defense|cia|defense department's joint special operations command	saudis|mod|yemeni
emptywheel	2014-01-08T00:00:00	will ray kelly|ali jawad|sayed hashim saeed|john timoney|timoney	bahrain watch|bahrain|united kingdom|south korea	united nations human rights council|interior|financial times|ξ stop|physicians for human rights|from amnesty international|defense acquisition program administration	south korean|gulf|bahraini
emptywheel	2014-01-07T00:00:00	majid|sultan|suleiman|majed al-majed|majed|michel ξ suleiman	iran|kingdom|sidon|beirut|france|lebanon|saudi arabia	afp|al manar|times|red cross|afp friday|new york times|ξ abdullah azzam brigades|hezbollah	ein al-hilwe|iranian|saudi|lebanese|french
emptywheel	2014-01-06T00:00:00	bernie sanders|lyndon b. johnson|goldsmith|both goldsmith|cifa|minaret|richard nixon|matthew aid|george bush|project minaret|johnson	vietnam war|iraq war|vietnam|iraq	deputy dci|nsa|pdf|nsa ig report|war|pentagon|iraqi intelligence service|operation chaos|ig report|draft nsa ig report|doj|ξ moratorium|presidential surveillance program	iraqi-related|antiwar|iraqi intelligence|internet|psp|iraqis
emptywheel	2014-01-06T00:00:00	imran khan|khan|john brennan| look|brennan	pakistan|post|islamabad|afghanistan	cia'|washington post|nato	german
emptywheel	2014-01-04T00:00:00	urban meyer|nick saban|sammy watkins	niners|cotton bowl|cinci|missouri|texas|nfl|desert botanical garden|titletown|lambeau	oklahoma state|osu|clemson tigers|chiefs / colts|ohio state	divisional playoffs|clemson|continue|orange bowl
emptywheel	2014-01-03T00:00:00	ham|noah|maybe noah|bloomberg|ken ham	creation museum|williamstown|kentucky	answers in genesis|creation|ark park|noah's ark amusement park|ark encounter|ark ξ|museum|ark	christian|flood|bible
emptywheel	2014-01-03T00:00:00	joe lieberman|ξ obama|marcy|graham|john barrasso|[ linsey|john mccain|hamid karzai|barrasso|lindsey graham	parwan|ndaa|kabul|afghanistan|south carolina	times|u.s. congress|detention facility|new york times	afghans|afghan|tolonews
emptywheel	2014-01-02T00:00:00	faisal shahzad|don'|abdulmutallab|mclaughlin|dennis blair|john mclaughlin|umar farouk abdulmutallab|anwar al-awlaki	pakistan|yemen|detroit	fbi|nsa|nidal hasan|cia|then-director of national	agents|awlaki|webster
emptywheel	2014-01-02T00:00:00	qaeda|david petraeus|daniel davis|ricks|sultan's|petraeus	russia|afghanistan|syria|iraq	national intelligence estimate|aqi|anbar awakening' of sunni|us forces| anbar awakening|al-qaeda	anbar|american-dominated|sunni|saudi|bandar|iraqi sunnis
emptywheel	2014-01-02T00:00:00	rizzo|john rizzo|george bush|michael hayden|george tenet|tenet|george|abu zubaydah|khalid sheikh mohammed|glenn carle|coll|president bush|decision points|steve coll	c.i.a.|wilmington	cia counterterrorism center deputy|al qaeda|sere|principals committee|u.s. government|cia|house and senate|company man'	e.i.t.
